what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1390464578655
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1390464578655
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1390464578656
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1390464578657
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1390464578658
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1390464578659
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1390464578660
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1390464578661
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1390464578690
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1390464578691
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1390464578692
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1390464578693
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1390464578694
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1390464578694
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1390464578695
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1390464578696
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1390464578703
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1390464578704
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1390464578722
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1390464578723
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1390464578724
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1390464578726
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1390464578727
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1390464578737
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1390464578741
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1390464578742
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1390464578743
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1390464578744
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1390464578745
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1390464578777
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1390464578778
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1390464578778
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1390464578778
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1390464578779
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1390464578780
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1390464578781
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1390464578782
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1390464578793
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1390464578794
started,bundle,org.eclipse.update.ui,3.2.300.v20100512,"org.eclipse.update.ui",1390464578795
started,bundle,com.aptana.ide.core,2.0.5.1278523018,"com.aptana.ide.core",1390464578795
started,bundle,com.aptana.ide.core.ui,2.0.5.1278523018,"com.aptana.ide.core.ui",1390464578795
started,bundle,com.aptana.ide.debug.core,2.0.0.1278523018,"com.aptana.ide.debug.core",1390464578820
started,bundle,com.aptana.ide.debug.ui,2.0.0.1254164293,"com.aptana.ide.debug.ui",1390464578833
started,bundle,com.aptana.ide.desktop.integration.protocolhandler,2.0.0.1278523018,"com.aptana.ide.desktop.integration.protocolhandler",1390464578847
started,bundle,com.aptana.ide.desktop.integration.server,2.0.0.1278523018,"com.aptana.ide.desktop.integration.server",1390464578847
started,bundle,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors",1390464578848
started,bundle,com.aptana.ide.epl,2.0.0.1278523018,"com.aptana.ide.epl",1390464578855
started,bundle,com.aptana.ide.installer,2.0.5.1278523018,"com.aptana.ide.installer",1390464578856
started,bundle,com.aptana.ide.intro,2.0.0.1278523018,"com.aptana.ide.intro",1390464578857
started,bundle,com.aptana.ide.scripting,2.0.0.1278523018,"com.aptana.ide.scripting",1390464578870
started,bundle,com.aptana.ide.server.jetty,2.0.0.1278523018,"com.aptana.ide.server.jetty",1390464578897
started,bundle,com.aptana.ide.update,2.0.5.1278523018,"com.aptana.ide.update",1390464578898
started,bundle,com.aptana.ide.update.eclipse34,2.0.5.1278614541,"com.aptana.ide.update.eclipse34",1390464578899
started,bundle,com.aptana.ide.update.eclipse35,2.0.5.1278614541,"com.aptana.ide.update.eclipse35",1390464578900
started,bundle,com.aptana.ide.update.eclipse36,1.0.0.1278614541,"com.aptana.ide.update.eclipse36",1390464578900
started,bundle,com.aptana.ide.update.ui,2.0.0.1278614541,"com.aptana.ide.update.ui",1390464578901
started,bundle,org.eclipse.eclipsemonkey,2.0.5.1278445773,"org.eclipse.eclipsemonkey",1390464578901
started,bundle,org.eclipse.eclipsemonkey.lang.javascript,2.0.0.1277749615,"org.eclipse.eclipsemonkey.lang.javascript",1390464578902
started,bundle,org.eclipse.eclipsemonkey.lang.ruby,1.2.2.1252597864,"org.eclipse.eclipsemonkey.lang.ruby",1390464578903
os,sysinfo,,,"win32",1390464578907
arch,sysinfo,,,"x86_64",1390464578907
ws,sysinfo,,,"win32",1390464578907
locale,sysinfo,,,"en_US",1390464578907
processors,sysinfo,,,"8",1390464578907
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1390464578907
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1390464578907
java.specification.name,sysinfo,,,"Java Platform API Specification",1390464578907
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1390464578907
java.specification.version,sysinfo,,,"1.6",1390464578907
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1390464578907
java.version,sysinfo,,,"1.6.0_23",1390464578907
java.vm.info,sysinfo,,,"mixed mode",1390464578907
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1390464578907
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1390464578907
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1390464578907
java.vm.specification.version,sysinfo,,,"1.0",1390464578907
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1390464578907
java.vm.version,sysinfo,,,"19.0-b09",1390464578907
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1390464579226
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1390464579872
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1390464580516
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1390464580518
closed,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1390464580550
started,bundle,com.aptana.ide.server.portal,2.0.0.1278523018,"com.aptana.ide.server.portal",1390464580927
started,bundle,com.aptana.ide.server,2.0.0.1278523018,"com.aptana.ide.server",1390464581322
started,bundle,com.aptana.ide.documentation,2.0.0.1278523018,"com.aptana.ide.documentation",1390464582033
started,bundle,com.aptana.ide.samples.ui,2.0.0.1278614541,"com.aptana.ide.samples.ui",1390464582055
started,bundle,com.aptana.ide.update.portal,2.0.0.1278614541,"com.aptana.ide.update.portal",1390464582081
opened,editor,com.aptana.ide.server.portal,2.0.0.1278523018,"com.aptana.ide.server.portal.ui.MyAptanaEditor",1390464582086
started,bundle,org.eclipse.eclipsemonkey.doms,2.0.0.1277749615,"org.eclipse.eclipsemonkey.doms",1390464582296
started,bundle,com.aptana.ide.server.core,2.0.0.1278523018,"com.aptana.ide.server.core",1390464582479
started,bundle,com.aptana.radrails.sqlite3.win32,3.5.7.1278709071,"com.aptana.radrails.sqlite3.win32",1390464582908
activated,editor,com.aptana.ide.server.portal,2.0.0.1278523018,"com.aptana.ide.server.portal.ui.MyAptanaEditor",1390464585615
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1390464585641
closed,editor,com.aptana.ide.server.portal,2.0.0.1278523018,"com.aptana.ide.server.portal.ui.MyAptanaEditor",1390464585642
started,bundle,org.rubypeople.rdt.core,1.3.2.1271256971,"org.rubypeople.rdt.core",1390464597404
started,bundle,org.rubypeople.rdt.ui,1.2.4.1271774459,"org.rubypeople.rdt.ui",1390464597480
opened,view,org.rubypeople.rdt.ui,1.2.4.1271774459,"org.rubypeople.rdt.ui.RubyExplorer",1390464597789
activated,perspective,org.rubypeople.rdt.ui,1.2.4.1271774459,"org.rubypeople.rdt.ui.PerspectiveRuby",1390464597875
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1390464597916
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.perspectives.showPerspective",1390464597956
executed,command,,,"org.rubypeople.rdt.ui.PerspectiveRuby",1390464597957
started,bundle,org.rubypeople.rdt.launching,1.3.0.1271861712,"org.rubypeople.rdt.launching",1390464598059
started,bundle,com.aptana.rdt,1.3.1.1263228620,"com.aptana.rdt",1390464598126
started,bundle,org.rubypeople.rdt.debug.ui,1.3.2.1260312246,"org.rubypeople.rdt.debug.ui",1390464598134
started,bundle,com.aptana.rdt.ui,1.3.2.1254332735,"com.aptana.rdt.ui",1390464598135
started,bundle,org.rubypeople.rdt.debug.core,1.3.2.1263228620,"org.rubypeople.rdt.debug.core",1390464598168
error,log,,,"Failed to retrieve default libraries for C:\\Program Files\\Eclipse\\plugins\\org.jruby_1.2.0.9419p2",1390464598410
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1390464598505
error,log,,,"Internal error occurred",1390464598525
error,log,,,"Failed to retrieve platform for C:\\RailsInstaller\\Ruby1.9.3",1390464598577
started,bundle,org.rubypeople.rdt.testunit,1.2.4.1254241359,"org.rubypeople.rdt.testunit",1390464598671
started,bundle,org.radrails.rails.ui,1.3.1.1274114871,"org.radrails.rails.ui",1390464598699
started,bundle,org.radrails.rails.core,1.3.1.1274114871,"org.radrails.rails.core",1390464598736
error,log,,,"Failed to retrieve platform for C:\\RailsInstaller\\Ruby1.9.3",1390464599022
error,log,,,"Failed to retrieve platform for C:\\RailsInstaller\\Ruby1.9.3",1390464599575
error,log,,,"Failed to retrieve platform for C:\\RailsInstaller\\Ruby1.9.3",1390464599628
error,log,,,"Failed to retrieve platform for C:\\RailsInstaller\\Ruby1.9.3",1390464599683
started,bundle,org.radrails.db.core,2.0.0.1274114871,"org.radrails.db.core",1390464599725
error,log,,,"Failed to retrieve platform for C:\\RailsInstaller\\Ruby1.9.3",1390464599736
error,log,,,"Failed to retrieve platform for C:\\RailsInstaller\\Ruby1.9.3",1390464599789
error,log,,,"Failed to retrieve platform for C:\\RailsInstaller\\Ruby1.9.3",1390464599842
error,log,,,"Failed to retrieve platform for C:\\RailsInstaller\\Ruby1.9.3",1390464599896
error,log,,,"Failed to retrieve platform for C:\\RailsInstaller\\Ruby1.9.3",1390464599949
error,log,,,"Failed to retrieve platform for C:\\RailsInstaller\\Ruby1.9.3",1390464600003
error,log,,,"Failed to retrieve platform for C:\\RailsInstaller\\Ruby1.9.3",1390464600056
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390464600154
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390464602139
closed,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1390464604138
closed,view,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1390464604150
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.closePerspective",1390464604155
activated,view,org.rubypeople.rdt.ui,1.2.4.1271774459,"org.rubypeople.rdt.ui.RubyExplorer",1390464605261
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390464616112
error,log,,,"Failed to retrieve platform for C:\\RailsInstaller\\Ruby1.9.3",1390464647419
started,bundle,org.radrails.server.core,1.2.2.1274114871,"org.radrails.server.core",1390464647468
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1390464647738
started,bundle,com.aptana.ide.server.ui,2.0.0.1278523018,"com.aptana.ide.server.ui",1390464648137
started,bundle,org.radrails.server.ui,1.3.0.1274114871,"org.radrails.server.ui",1390464648172
started,bundle,com.aptana.ide.syncing.core,2.0.5.1278614541,"com.aptana.ide.syncing.core",1390464648759
started,bundle,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editor.html",1390464648777
started,bundle,com.aptana.ide.core.io,2.0.5.1278614541,"com.aptana.ide.core.io",1390464648777
started,bundle,com.aptana.ide.syncing.ui,2.0.5.1278614541,"com.aptana.ide.syncing.ui",1390464648778
error,log,,,"Error running the server command",1390464648781
started,bundle,com.aptana.ide.parsing,2.0.0.1277153545,"com.aptana.ide.parsing",1390464648887
started,bundle,com.aptana.ide.index.core,2.0.0.1278614541,"com.aptana.ide.index.core",1390464648909
started,bundle,net.lucky_dip.hamleditor,0.6.1.1274114871,"net.lucky_dip.hamleditor",1390464648926
started,bundle,com.aptana.ide.parsing.eclipse,2.0.0.1277153545,"com.aptana.ide.parsing.eclipse",1390464648957
started,bundle,com.aptana.ide.editor.erb,1.2.3.1278449953,"com.aptana.ide.editor.erb",1390464649130
started,bundle,com.aptana.ide.editor.css,2.0.0.1257380403,"com.aptana.ide.editor.css",1390464649150
started,bundle,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editor.js",1390464649254
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390464649570
activated,perspective,org.radrails.rails.ui,1.3.1.1274114871,"org.radrails.rails.ui.PerspectiveRails",1390464649635
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1390464649759
closed,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1390464651776
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1390464651778
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.closePerspective",1390464651781
started,bundle,com.android.ide.eclipse.ddms,8.0.1.v201012062107-82219,"com.android.ide.eclipse.ddms",1390464653958
started,bundle,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.adt",1390464654254
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1390464654349
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1390464654362
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1390464657782
opened,editor,org.rubypeople.rdt.ui,1.2.4.1271774459,"org.rubypeople.rdt.ui.EditorRubyFile",1390464657842
started,bundle,com.aptana.rdt.rake,1.3.2.1254241359,"com.aptana.rdt.rake",1390464657897
activated,editor,org.rubypeople.rdt.ui,1.2.4.1271774459,"org.rubypeople.rdt.ui.EditorRubyFile",1390464658092
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390464660092
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390464687892
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390464695037
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390464704084
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1390464709692
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1390464711569
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390464712421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390464798350
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390464801965
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390464824773
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390464843902
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390464851844
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390464853372
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390464858982
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390464861275
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390464892903
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390464899925
started,bundle,com.aptana.ide.core.epl,2.0.0.1278614541,"com.aptana.ide.core.epl",1390464900042
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1390464900242
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1390464900456
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1390464900457
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1390464900472
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1390464900484
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1390464900490
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1390464900544
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1390464900550
stopped,bundle,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.adt",1390464900550
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1390464900551
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1390464900571
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1390464900586
stopped,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1390464900586
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1390464900587
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1390464900589
stopped,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1390464900589
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1390464900640
stopped,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1390464900672
stopped,bundle,com.aptana.ide.debug.ui,2.0.0.1254164293,"com.aptana.ide.debug.ui",1390464900672
stopped,bundle,com.aptana.ide.desktop.integration,2.0.0.1253913567,"com.aptana.ide.desktop.integration",1390464900673
stopped,bundle,com.aptana.ide.desktop.integration.server,2.0.0.1278523018,"com.aptana.ide.desktop.integration.server",1390464900673
stopped,bundle,com.aptana.ide.documentation,2.0.0.1278523018,"com.aptana.ide.documentation",1390464900673
stopped,bundle,com.aptana.ide.reporting,2.0.0.1278614541,"com.aptana.ide.reporting",1390464900674
stopped,bundle,com.aptana.ide.scripting,2.0.0.1278523018,"com.aptana.ide.scripting",1390464900674
stopped,bundle,com.aptana.ide.editor.xml,2.0.0.1253913567,"com.aptana.ide.editor.xml",1390464900707
stopped,bundle,com.aptana.ide.editor.erb,1.2.3.1278449953,"com.aptana.ide.editor.erb",1390464900707
stopped,bundle,net.lucky_dip.hamleditor,0.6.1.1274114871,"net.lucky_dip.hamleditor",1390464900707
stopped,bundle,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editor.html",1390464900707
stopped,bundle,com.aptana.ide.editor.css,2.0.0.1257380403,"com.aptana.ide.editor.css",1390464900707
stopped,bundle,com.aptana.ide.js.docgen,2.0.0.1278523018,"com.aptana.ide.js.docgen",1390464900762
stopped,bundle,org.eclipse.eclipsemonkey.lang.javascript,2.0.0.1277749615,"org.eclipse.eclipsemonkey.lang.javascript",1390464900762
stopped,bundle,org.eclipse.eclipsemonkey.ui,2.0.0.1277749615,"org.eclipse.eclipsemonkey.ui",1390464900771
stopped,bundle,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editor.js",1390464900771
stopped,bundle,com.aptana.ide.editor.json,2.0.0.1278614541,"com.aptana.ide.editor.json",1390464900772
stopped,bundle,com.aptana.ide.editor.text,2.0.0.1253913567,"com.aptana.ide.editor.text",1390464900783
stopped,bundle,com.aptana.ide.editor.yaml,2.0.0.1255038335,"com.aptana.ide.editor.yaml",1390464900785
stopped,bundle,com.aptana.ide.editors.codeassist,2.0.0.1278523018,"com.aptana.ide.editors.codeassist",1390464900806
stopped,bundle,com.aptana.ide.editors.ui,2.0.0.1278614541,"com.aptana.ide.editors.ui",1390464900817
stopped,bundle,com.aptana.ide.samples.ui,2.0.0.1278614541,"com.aptana.ide.samples.ui",1390464900817
stopped,bundle,com.aptana.radrails.cloud,1.0.2.1274114401,"com.aptana.radrails.cloud",1390464900828
stopped,bundle,org.radrails.server.ui,1.3.0.1274114871,"org.radrails.server.ui",1390464900828
stopped,bundle,org.radrails.rails.ui,1.3.1.1274114871,"org.radrails.rails.ui",1390464900828
stopped,bundle,org.radrails.server.core,1.2.2.1274114871,"org.radrails.server.core",1390464900828
stopped,bundle,org.radrails.db.core,2.0.0.1274114871,"org.radrails.db.core",1390464901830
stopped,bundle,org.radrails.rails.core,1.3.1.1274114871,"org.radrails.rails.core",1390464901830
stopped,bundle,com.aptana.ide.intro,2.0.0.1278523018,"com.aptana.ide.intro",1390464901857
stopped,bundle,com.aptana.ide.server.jetty.ui,2.0.0.1278614541,"com.aptana.ide.server.jetty.ui",1390464901868
stopped,bundle,com.aptana.ide.server.ui,2.0.0.1278523018,"com.aptana.ide.server.ui",1390464901869
stopped,bundle,com.aptana.ide.logging,2.0.0.1278523018,"com.aptana.ide.logging",1390464901960
stopped,bundle,com.aptana.ide.snippets,2.0.0.1277749615,"com.aptana.ide.snippets",1390464901999
